"","state","location","both_sexes_2008","females_2008","males_2008"
"1600","Missouri","St. Louis City",62.7,53.8,72
"1601","Missouri","St. Louis County",66.8,59.9,74
"1602","Missouri","Ste. Genevieve County",54.6,44.6,65
"1603","Missouri","Stoddard County",43.9,33.1,55.1
"1604","Missouri","Stone County",47,38.6,55.6
"1605","Missouri","Sullivan County",43.1,31.6,55
"1606","Missouri","Taney County",46.8,37.3,56.6
"1607","Missouri","Texas County",38.5,29.7,47.6
"1608","Missouri","Vernon County",43.8,34.7,53.2
"1609","Missouri","Warren County",53.3,45.5,61.3
"1610","Missouri","Washington County",41.2,31.3,51.4
"1611","Missouri","Wayne County",40.7,29.5,52.3
"1612","Missouri","Webster County",43.3,35.3,51.7
"1613","Missouri","Worth County",47.7,38.5,57.2
"1614","Missouri","Wright County",38.6,32.7,44.6
"1615","Montana","Beaverhead County",62.2,57,67.5
"1616","Montana","Big Horn County",46.6,37,56.5
"1617","Montana","Blaine County",53.9,43.6,64.5
"1618","Montana","Broadwater County",60.1,54.4,66
"1619","Montana","Carbon County",68.7,62.2,75.5
"1620","Montana","Carter County",56.6,49.2,64.3
"1621","Montana","Cascade County",62.6,56.3,69
"1622","Montana","Chouteau County",60.3,52.1,68.8
"1623","Montana","Custer County",59.3,52.7,66.1
"1624","Montana","Daniels County",49.3,41.1,57.8
"1625","Montana","Dawson County",57.8,51.2,64.7
"1626","Montana","Deer Lodge County",61.9,57.1,66.9
"1627","Montana","Fallon County",61.2,53.1,69.6
"1628","Montana","Fergus County",62.9,55.6,70.5
"1629","Montana","Flathead County",64.8,59.4,70.5
"1630","Montana","Gallatin County",69.8,64.4,75.5
"1631","Montana","Garfield County",60.1,53.3,67.2
"1632","Montana","Glacier County",52.3,45.7,59.2
"1633","Montana","Golden Valley County",62.5,55.8,69.4
"1634","Montana","Granite County",65.2,57.8,72.9
"1635","Montana","Hill County",58.8,51,66.8
"1636","Montana","Jefferson County",67.9,62.4,73.6
"1637","Montana","Judith Basin County",67.6,61.9,73.4
"1638","Montana","Lake County",60,53.4,66.9
"1639","Montana","Lewis and Clark County",65.7,59.7,71.8
"1640","Montana","Liberty County",57.3,49.7,65.2
"1641","Montana","Lincoln County",61.6,56.6,66.8
"1642","Montana","Madison County",69.4,64.2,74.8
"1643","Montana","McCone County",62.9,57.1,68.9
"1644","Montana","Meagher County",63.1,56.4,70
"1645","Montana","Mineral County",61.1,53.8,68.7
"1646","Montana","Missoula County",65.9,61.3,70.6
"1647","Montana","Montana",63.3,57.2,69.6
"1648","Montana","Musselshell County",58.6,51.2,66.3
"1649","Montana","Park County",68.7,61.4,76.3
"1650","Montana","Petroleum County",65,58,72.3
"1651","Montana","Phillips County",62.6,54.5,70.9
"1652","Montana","Pondera County",54.6,48.1,61.5
"1653","Montana","Powder River County",62.5,56.2,69.1
"1654","Montana","Powell County",63.7,59.3,68.2
"1655","Montana","Prairie County",61.6,53.9,69.5
"1656","Montana","Ravalli County",63,57.3,68.8
"1657","Montana","Richland County",59.4,52.9,66.2
"1658","Montana","Roosevelt County",49.1,40.8,57.7
"1659","Montana","Rosebud County",50.1,40.7,59.8
"1660","Montana","Sanders County",62.3,55.4,69.4
"1661","Montana","Sheridan County",53.9,47.1,60.9
"1662","Montana","Silver Bow County",63.6,60.7,66.6
"1663","Montana","Stillwater County",66.3,58.7,74.2
"1664","Montana","Sweet Grass County",64.6,58.1,71.4
"1665","Montana","Teton County",58.9,52.3,65.7
"1666","Montana","Toole County",66.1,59.9,72.6
"1667","Montana","Treasure County",61.5,55,68.4
"1668","Montana","Valley County",62.3,55.3,69.7
"1669","Montana","Wheatland County",59,52.5,65.8
"1670","Montana","Wibaux County",58.9,52.4,65.7
"1671","Montana","Yellowstone County",62.4,55.1,69.9
"1672","Nebraska","Adams County",60,51.7,68.5
"1673","Nebraska","Antelope County",58.9,49.1,69
"1674","Nebraska","Arthur County",55.9,44.4,67.8
"1675","Nebraska","Banner County",54.1,43.6,64.9
"1676","Nebraska","Blaine County",49.6,40.1,59.4
"1677","Nebraska","Boone County",63,52.5,73.9
"1678","Nebraska","Box Butte County",58.6,51,66.4
"1679","Nebraska","Boyd County",58.2,48.1,68.8
"1680","Nebraska","Brown County",58.8,49,68.9
"1681","Nebraska","Buffalo County",62.2,53.5,71.2
"1682","Nebraska","Burt County",60.3,51.5,69.5
"1683","Nebraska","Butler County",67.4,59.9,75.3
"1684","Nebraska","Cass County",63.4,56.1,70.9
"1685","Nebraska","Cedar County",63.8,53.9,74.1
"1686","Nebraska","Chase County",52.8,42.3,63.6
"1687","Nebraska","Cherry County",58.8,51.5,66.4
"1688","Nebraska","Cheyenne County",61.2,53.4,69.2
"1689","Nebraska","Clay County",55,43.4,67.1
